municipio;codigo_ibge;tipo_captacao;nome_sistema;latitude;longitude;fonte;observacao
Cuiabá;;superficial;A preencher com export Sisagua;;;SISAGUA;Scaffold — importar planilha oficial SES/Vigiagua
